"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"MIR4435-2HG",5656.98092426256,-0.619699141101613,0.169407890479589,-3.65802997338119,0.000254161329357222,0.00199183841431955
"MITF",2007.50466716982,0.916334156052392,0.258536565826693,3.54431162618074,0.000393639682154049,0.00283157920208161
"MKKS",1606.49256517979,-1.41395492816571,0.271418116509523,-5.2095082905643,1.89341747796886e-07,4.24579935259736e-06
"MKLN1",1070.20346276091,0.895987167166159,0.255828909061828,3.50229053648359,0.000461276320734251,0.00321098723597212
"MKNK1",969.991611468921,0.894181145148942,0.258874415383384,3.45411169282484,0.00055210866314069,0.00371414539868005
"MKRN1",19097.8983637284,-0.565485450166586,0.165067550696962,-3.42578203758974,0.000613032108318206,0.0040494791821271
"MLEC",1512.54818126529,1.35978898128426,0.27698280258109,4.90929028305347,9.14065911789852e-07,1.67824896337137e-05
"MLF1",27.5125261959767,-2.76709615674569,0.988661576975662,-2.79883048070939,0.00512880555074933,0.0222820303811847
"MLF2",207.027614091069,0.993643221369087,0.281160373500707,3.53407988827625,0.000409197376764068,0.0029037474609359
"MLH3",46914.7524927503,-1.43716963645359,0.300456635385903,-4.78328473128146,1.72453567141002e-06,2.97342412530905e-05
"MLST8",79.4687170832296,1.92889166579278,0.362030877890477,5.32797555013059,9.93134888790743e-08,2.48549740471469e-06
"MLXIP",3335.50046709617,1.2424970026903,0.248469166163865,5.00060841300073,5.71496813787114e-07,1.12810251341217e-05
"MMADHC",369.945529817306,0.992914307578455,0.37431768073105,2.65259793670251,0.00798749521430845,0.0313132155044847
"MMD",94763.120605881,-0.822740313715499,0.210738645402965,-3.90407897014946,9.45848953118114e-05,0.000883738205196692
"MMP1",568.845376171757,1.40610391262876,0.540766745239244,2.60020410834745,0.00931683272366873,0.0354985257695199
"MMRN1",8799.1750645614,0.531106244215544,0.182260020050576,2.91400299455781,0.00356826483732786,0.0165593482434271
"MNAT1",31.5781837072665,-1.45465869638992,0.538979183845455,-2.69891442933169,0.0069566061142604,0.0280101749696838
"MNDA",1568.54089909876,-1.12679405842855,0.305101873161619,-3.69317319081703,0.000221473078378665,0.00177446852050266
"MOB1A",20843.4285798091,-0.766106114362389,0.205632888964093,-3.72560108561312,0.00019485034657645,0.0016016584206856
"MOB2",1557.89768185842,0.519642920601411,0.185236417710647,2.80529567038557,0.00502704429192028,0.0219141604202994
"MOB3C",2771.97735044246,-1.36378320629127,0.319467343421571,-4.26892837209848,1.96414323845559e-05,0.000232626485805255
"MOB4",613.577918643268,-1.32638495768879,0.381020894085641,-3.4811344424347,0.000499294809184867,0.00343581837187851
"MORC1",366.137846217493,-1.48898240637086,0.307915913457762,-4.83567864242624,1.32692144064074e-06,2.35900262036956e-05
"MORC3",443.954278263175,-0.882910856300184,0.264624963401817,-3.33646094816662,0.000848523486809789,0.00528766350042846
"MOSPD3",136.499540957907,1.42101405638101,0.436565021568833,3.25498834348769,0.00113397019958887,0.00667687433795151
"MPDU1",33.6403603202147,2.58394106154525,0.794378635703681,3.25278267240449,0.00114280865583987,0.00670612560150554
"MPHOSPH9",234.171479083865,-0.867536176492,0.285207849125583,-3.04176823727599,0.00235192906477208,0.0119500734173223
"MPPED2",126.402043811131,-2.06111477523358,0.552167601407704,-3.73277021320871,0.000189385354152429,0.00156135070394243
"MPV17",576.833087071023,1.08416240025537,0.254660347872615,4.25728783186018,2.06921878498985e-05,0.000242340679150135
"MR1",88.1768664725846,-1.61736217893379,0.528635214404862,-3.05950518403247,0.00221702950687472,0.0113335971799292
"MRAP2",78.4204529018332,1.79550327280383,0.57242978184098,3.13663497211718,0.00170898754457113,0.00918266853820999
"MRFAP1L1",48.34782793449,-3.07889454772728,0.907566971521988,-3.39247090775459,0.000692652869495625,0.00448730198735648
"MRGBP",31.040173602895,1.49776454273448,0.601269492874696,2.49100371877109,0.0127382786529875,0.0455619673300602
"MRPL14",69.6471526315204,2.61881004087941,0.706467073821475,3.70691025515675,0.000209803247728034,0.00169464604659214
"MRPL22",65.8957583893562,1.8821193991905,0.59332260975352,3.17216867897952,0.00151305096730202,0.00832128553567212
"MRPL27",69.5717053911708,1.43964353264291,0.558421128750605,2.57806064011926,0.00993565603359998,0.0373620819214215
"MRPL37",1111.78640974079,1.7071974787775,0.341068612757191,5.0054370731348,5.57354188728941e-07,1.10537532382586e-05
"MRPL47",75.281746920487,1.44915523763667,0.552363368340339,2.6235542048903,0.00870175973948163,0.0335502511000922
"MRPL51",497.804634932293,0.899101463642115,0.322474631336397,2.78813083657485,0.00530131288739007,0.022826377379317
"MRPS2",40.2821956861377,1.3684432002165,0.492366562219273,2.77931790097288,0.00544731859054655,0.0232284493042119
"MRPS6",417.605959883166,-0.816197446399991,0.294331762015176,-2.77305256086466,0.00555331503517765,0.0235490802475083
"MRPS7",91.7573041014418,1.86670931414344,0.510759128120237,3.65477425927471,0.00025740836610419,0.00201540684410627
"MSL2",110.978840589319,-1.42075036165838,0.473362868807636,-3.00139798720828,0.00268743068060932,0.0133011210083836
"MSRA",321.959567998785,1.51929015261123,0.318321130091439,4.77282218800495,1.81662167018888e-06,3.07983298883433e-05
"MSRB2",138.492932106524,1.6852865312046,0.321916522451193,5.23516630451956,1.64836377521367e-07,3.81848236522638e-06
"MT1L",90.8321549312265,1.91926751664138,0.471106268412816,4.07395877602627,4.62206665052939e-05,0.000484625417260619
"MT1X",656.724050818261,3.41459683157314,0.488224522747056,6.993906845073,2.67335100839214e-12,2.54583834678368e-10
"MT2A",593.946575048863,1.00410913813827,0.371780536426395,2.70081147278419,0.00691705351200089,0.0278703895459585
"MTA3",46.9879181704638,1.6708503265414,0.661493586993319,2.52587532123463,0.0115410431335496,0.0419397716983658
"MTM1",176.263836903225,-1.23447338934045,0.415792427953986,-2.96896553747983,0.00298804105722983,0.0143826200631057
"MTMR12",4118.92054369096,-0.699876511674358,0.169770696741149,-4.12248123562494,3.74813151246654e-05,0.000408264739486155
"MTND2P28",19041.0158236427,-1.53957057977535,0.349696927494174,-4.40258537816579,1.06968473106892e-05,0.00013828156850189
"MTR",389.590045866651,0.849623882359336,0.28040422313429,3.02999674135592,0.00244556377309163,0.0123142190227111
"MTRNR2L2",150.512970401505,-1.02478367513187,0.339854008688502,-3.01536438862827,0.00256670688988051,0.0128320084643313
"MXD1",891.55799588257,-0.786216595618132,0.298495454211732,-2.63393155414837,0.00844025004444339,0.032754093852339
"MXI1",357.278563008355,0.870788491562067,0.293736418452396,2.96452341915917,0.00303152167641086,0.0145419656457153
"MXRA7",508.382990955032,1.60610186139278,0.538753966587391,2.98114159894962,0.0028717597397099,0.0139910936565588
"MYADM",98.499115483753,2.3105838821948,0.442395065068992,5.22289705432059,1.76145327251777e-07,4.03598380615857e-06
"MYBL2",116.129390932607,2.7483197658841,0.51242504636559,5.36335954960973,8.16881735960119e-08,2.1249704808204e-06
"MYCBP",2869.58871097714,-0.936288679651043,0.264484728173413,-3.54004817638148,0.000400053996374345,0.00285910665138062
"MYCT1",1106.1452258018,-1.02900556581769,0.247916902010954,-4.15060674553051,3.31595074109696e-05,0.000366892497130057
"MYEOV",2648.81734712441,-2.02447027206296,0.298282049669349,-6.78710057915694,1.14409452334427e-11,8.90804708037216e-10
"MYL6",121068.532389009,0.902561142745818,0.194094964798757,4.65010075702693,3.31772904820827e-06,5.16644140118211e-05
"MYL6B",338.199157462352,1.03785635201176,0.296760802951722,3.49728246348154,0.000470023874742735,0.00326377437052986
"MYL6P5",46.2109522840887,1.19333488922586,0.43850066527636,2.72139812712433,0.00650064180293288,0.0265229970503943
"MYL9",32388.7696851985,2.2917552578237,0.238439919876565,9.61145792621505,7.15289093614159e-22,2.86422189914355e-19
"MYLK",35507.6081765711,-0.55662705069647,0.198843745823743,-2.79931887417706,0.0051210537857636,0.0222662571274488
"MYO10",112.202843982563,-2.34150143665307,0.660264529745158,-3.54630807981889,0.000390669191042687,0.00281502761566234
"MYO1G",62.7490584352513,-3.86073061110263,0.940315406521926,-4.10578257500092,4.02948363437402e-05,0.000434409331813476
"MYO3B",498.694694900919,-2.47048432178308,0.475504818245712,-5.19549797812244,2.0417255537674e-07,4.53004490280477e-06
"MYO9A",32.3373204558356,2.08700153451952,0.778439436730342,2.68100694292352,0.0073400993026356,0.0292110246265323
"MYO9B",259.299485173191,1.09426728877538,0.261228582570747,4.18892633419634,2.80277356497494e-05,0.000316781221880031
"MZT1",278.062551500134,-2.02784286979024,0.424633733408585,-4.77551054060757,1.7925190122718e-06,3.04510957054416e-05
"MZT2B",109.152422156608,1.4620142755763,0.404267548774426,3.61645222330739,0.00029866841237786,0.00227904054417915
"NAA10",276.400719866253,1.15695290851177,0.273574648061814,4.229020915163,2.34710527538233e-05,0.000270367236447808
"NAA25",35.365794488486,-2.15692531139296,0.772901696095134,-2.79068518323897,0.00525966028999444,0.0227162215606385
"NAA38",4894.74219431424,1.39566848041955,0.327344668683983,4.2636053491585,2.0115459446891e-05,0.000237285146637713
"NAA50",2098.07232277474,-0.983695482246849,0.255475718828572,-3.85044608840859,0.000117902881928741,0.00106150464040554
"NAB1",169.623017366069,-1.26173138309438,0.408161520358339,-3.09125510407416,0.00199312316930365,0.010407604172834
"NADK2",473.49671453635,-1.57999042610976,0.302611386045639,-5.22118631012603,1.7778056993042e-07,4.05137347573144e-06
"NAE1",3799.1297889334,-1.48803422105203,0.223686241830176,-6.65232787174169,2.88493127091913e-11,2.0931870183914e-09
"NAP1L1P1",174.67581623089,1.00204599349507,0.313979397332615,3.19143868039709,0.00141566157325703,0.0079045804578475
"NAP1L5",38.8951348014173,-2.52468576019635,0.88200943012341,-2.8624249060955,0.00420412871555961,0.0189863149136094
"NAPB",569.374164775397,-0.89429491834978,0.289592610538369,-3.08811373566209,0.00201431362840766,0.0104946488855514
"NARF",268.995969158861,1.10527362462655,0.339924410869347,3.25152766110514,0.00114786605583611,0.00672173096345809
"NBEAL2",645.349925282953,0.900672353881911,0.289142085601147,3.11498186785694,0.00183956217531438,0.00974724532590963
"NBEAP1",116.818022308443,-1.32800476826263,0.437270472142023,-3.03703280433559,0.00238919452942104,0.012110148763051
"NBN",142.636819851767,-1.10733513967016,0.33297157688616,-3.32561460658473,0.000882238219638429,0.00546701635146614
"NBPF3",606.813304478927,-2.25135117615027,0.667532888033648,-3.37264457902901,0.000744499880203041,0.0047356274528195
"NBR1",1584.82015437331,-0.65866656974918,0.19020231259108,-3.46297876601144,0.0005342305531563,0.00361993934044426
"NBR2",174.794602770774,-0.93962758201737,0.325321637590867,-2.88830336947668,0.00387326110091501,0.0177301320618369
"NCBP2",186.395623266834,-1.47810593290187,0.405197298644514,-3.64786719419527,0.000264426249961266,0.00205504652118695
"NCBP2L",704.883545887907,-1.18849124829515,0.281870244984503,-4.21644806233626,2.48180413816623e-05,0.000283938653031835
"NCF2",245.056424015987,-2.03577826583795,0.476807062774517,-4.26960593660642,1.95818626282258e-05,0.000232248071707689
"NCKIPSD",2251.05345306774,0.801454837143199,0.26281151987389,3.04954226332155,0.00229190383336235,0.011694550567199
"NCOA2",746.562222594985,-1.05992455086246,0.199528741718914,-5.31213970343993,1.08345490843384e-07,2.65620184402921e-06
"NCOA3",1667.9175524786,-0.678511979811297,0.267573010363548,-2.53580127117234,0.0112190380257742,0.0410213372493752
"NCOA4",193848.204031376,-0.961317103514647,0.351524119013214,-2.73471164998072,0.00624349425370192,0.0256615094462963
"NDE1",87.9897147450269,-2.23812138033782,0.544106357736927,-4.1133895028294,3.89891707852045e-05,0.000421413800941883
"NDFIP1",2751.0610310182,0.780718330266863,0.283674675378936,2.75216083079665,0.00592034373362209,0.0247081169654249
"NDRG3",2417.85103828598,2.24976987324814,0.234804393789785,9.58146411545565,9.56788411967343e-22,3.65710625283336e-19
"NDUFA10",284.423362493283,1.21127824240759,0.303568095245936,3.99013684697751,6.60351842084753e-05,0.000654159398981904
"NDUFA11",539.573976705269,0.823721439961952,0.246762434524784,3.33811522628344,0.000843487628782614,0.00526960436139153
"NDUFA2",613.589127461045,1.17674139963132,0.201865846546483,5.82932387901665,5.56523977955743e-09,1.99140856622547e-07
"NDUFA3",1144.71444212396,1.17360802085987,0.243911704953548,4.81161009096867,1.49719225436034e-06,2.61744067919253e-05
"NDUFA4",24265.7056667268,0.807329647846341,0.249942822009763,3.23005734413451,0.00123765391697641,0.00710890149443622
"NDUFA5",12891.0848236802,-1.47809702948156,0.323542533072391,-4.56847826295175,4.91278007412746e-06,7.12268407643755e-05
"NDUFA8",130.733680070001,0.959643093904887,0.386339618888696,2.48393653404043,0.012993896388564,0.0462100891236647
"NDUFAF3",21239.5412407575,1.43425663825873,0.254197683798598,5.64228838290715,1.67804721951305e-08,5.28490601830908e-07
"NDUFAF6",171.023498987727,-0.764563902569907,0.311547684777686,-2.45408308238748,0.0141244343807551,0.0494678753468428
"NDUFB1",781.308665854137,1.17057731186748,0.272607367665715,4.29400467746309,1.75478774510153e-05,0.000212316692785018
"NDUFB10",369.638447583349,0.7477121291762,0.272074145946876,2.74819250676687,0.00599248139268387,0.024907777830158
"NDUFB11",481.04936049973,1.34911178466798,0.259092681316775,5.20706249906963,1.91853488777484e-07,4.27929970060972e-06
"NDUFB2",196.707701368905,1.60652346088085,0.41866165190063,3.8372835285668,0.000124402812246314,0.00110933536392286
"NDUFB5",176.88093246478,1.19148649487542,0.300055099953097,3.97089232964768,7.16039363329507e-05,0.000700951688735485
"NDUFB7",420.783765896721,0.900738878150708,0.234832303645619,3.83566853523695,0.000125223200206911,0.00111546810438551
"NDUFB8",99.671785817797,1.06990932420501,0.295027774351255,3.62646983511183,0.000287322366369316,0.00220446512664195
"NDUFS5",7859.69618756216,1.53027913100186,0.254298966235989,6.01763803310851,1.76980385184874e-09,7.33117270453009e-08
"NDUFS8",315.523124092291,1.74049744495083,0.278493302009798,6.24969229920507,4.11262101896425e-10,2.08331506918496e-08
"NECAB3",206.750395214374,3.07907132417883,0.402788652510914,7.6443844805072,2.09947198481603e-14,2.94240998671966e-12
"NECAP1",19.8538347289388,-4.5427238148258,1.278229586671,-3.55391853090868,0.000379536764788519,0.00274817816118952
"NECTIN2",151.743736036698,0.872702827611755,0.26986133188604,3.23389357605442,0.00122114950652927,0.00703862237630009
"NEDD1",752.125204458741,-1.46210604893642,0.302598256541526,-4.83183897239598,1.35277652512029e-06,2.3858889903023e-05
"NEDD4L",76.1557136437586,-2.2557206985942,0.454811011697814,-4.95968795956274,7.0606502487271e-07,1.35246031757508e-05
"NEDD8",2183.55881363122,0.538517379872646,0.200746058326926,2.68258009328204,0.00730566557513724,0.0291015356804022
"NEMF",1850.82651388715,-1.01415775801198,0.212516353589183,-4.77213984187051,1.8227886787698e-06,3.08407042248998e-05
"NEMP2",56.1956432544951,-2.27832068622586,0.551947505216895,-4.12778509675583,3.66274175676262e-05,0.000400593174835711
"NEURL3",271.405011205986,-2.08195721115104,0.322481614172324,-6.45604933631505,1.0747158525189e-10,6.66584153951999e-09
"NEXN",22065.9470180459,-0.993296644897892,0.271534368829409,-3.65808810567891,0.000254103702578501,0.00199183841431955
"NF1",125.784198377754,2.31563303102263,0.580160161209252,3.99136856656282,6.56930928623124e-05,0.000652199784981328
"NFATC1",817.034093719287,-1.1374387015451,0.328034929865849,-3.46743166043402,0.000525457334448413,0.00356623948779395
"NFATC2",472.480431150362,-1.4608868886683,0.367149207042393,-3.97900052797777,6.92055872915627e-05,0.000682238902150939
"NFE2L2",1605.52668717515,-0.915823684852377,0.263646347395123,-3.47368243065338,0.000513368243212131,0.00350683473368872
"NFE4",80.8816008325693,-1.78047591008707,0.705477923666135,-2.52378685478141,0.0116098297318525,0.0420987745645312
"NFIA-AS2",53.2690127506803,-1.82863684970738,0.639618398453918,-2.8589497333528,0.00425046131284406,0.0191646805253114
"NFKBIA",275.93366613753,0.964711302088726,0.346779902019429,2.78191237863224,0.0054039627794206,0.0231021469304259
"NFYB",503.867724766133,-1.42633267913038,0.297582744114202,-4.79306245856448,1.64254459367031e-06,2.84786752333477e-05
"NHLRC3",35.4342108868374,-1.8118271695126,0.652723120527017,-2.77579744386825,0.00550665036111309,0.0233880221373415
"NID1",927.24853275294,2.08528404516612,0.331957951599111,6.28177163740429,3.34736299500565e-10,1.73752934722237e-08
"NID2",274.184753944664,-1.16867700426529,0.390680694185297,-2.99138662764583,0.00277713637226944,0.0136646809563568
"NIFKP3",144.399772260951,-2.5373525292529,0.461516538688844,-5.49785829227583,3.84431658378428e-08,1.09582570010312e-06
"NINJ1",2970.46062697601,1.60884333029545,0.389763432131791,4.12774313253546,3.66341005409277e-05,0.000400593174835711
"NINJ2",166.933531589349,1.23738327835619,0.35743035337339,3.46188639738593,0.000536403519408798,0.00362881512044133
"NIPAL3",1002.89968957473,0.81696321731582,0.324110860238214,2.52062894996907,0.01171453072216,0.0424052900743192
"NLGN1",147.077882844083,-2.43226615209489,0.618309580678232,-3.93373518396222,8.36359259162728e-05,0.000801018793883756
"NMD3",238.237124967363,-1.23073047339023,0.451279967056143,-2.72719943989252,0.00638744190863778,0.0261245131370307
"NME4",5119.4064050175,1.58426303182738,0.338793083177997,4.67619650603972,2.92244580021139e-06,4.64143863735425e-05
"NME9",49.1843643160198,1.32006873284023,0.478093690444026,2.76110887724586,0.00576054688427234,0.0242232998477328
"NMI",679.765393567564,-0.835887114615595,0.299379923984401,-2.79206134964196,0.0052373425077542,0.0226663989437494
"NMRK1",1662.33217455061,-0.66470212158713,0.264655602874583,-2.51157396392671,0.0120194095515902,0.0433968290765658
"NOD1",70.6949166770101,1.35288578540495,0.432880483785432,3.12531018625348,0.00177617658087221,0.00947599481637499
"NOL8",90.4515737984221,-1.52062020390541,0.402497753853571,-3.77795947765365,0.000158118598608196,0.00134169454661586
"NOMO1",2301.22908459514,-2.70363921952109,0.39355705784272,-6.86975157894783,6.43138022861151e-12,5.61347771958303e-10
"NOMO2",352.313264034936,-1.46888618717292,0.376641389243799,-3.89995956132722,9.62087560294239e-05,0.00089493299718078
"NORAD",30521.8775709879,-0.959646578186591,0.241941551477297,-3.9664397137531,7.29542175506933e-05,0.000710859809251193
"NOSIP",380.763654902825,-0.624362212670192,0.234765094715143,-2.65951892647318,0.00782523332928409,0.030763154308532
"NPAT",454.9357626888,-1.07491402845175,0.25467992796064,-4.22064682151895,2.43602336334771e-05,0.000280225998117523
"NPC2",2317.28835216326,1.07397519576432,0.314259824508348,3.41747532458064,0.000632048232861851,0.00415875867772716
"NPPA",43.536560927193,-1.55870432283729,0.524827050650965,-2.96993899400567,0.00297858894017867,0.0143477323191701
"NPRL3",1264.36904445439,0.459723073276598,0.175561523455108,2.61858671666261,0.00882948468734904,0.0339648383970348
"NPTN",12107.8504344553,-0.682727101623634,0.227250580512691,-3.00429200261386,0.0026619970422219,0.013198545476441
"NR3C1",477.544409297878,-0.895036649876035,0.236424662902099,-3.7857160876937,0.000153266583260641,0.00131349304774618
"NRSN2",41.2492089084188,3.28958221358732,0.77183126613678,4.26204840087983,2.02561555307203e-05,0.000238229387213745
"NRSN2-AS1",44.032473644052,1.84248560277897,0.63034839676331,2.92296389146017,0.00346716721608877,0.0162154666963795
"NSMCE2",60.6929768494309,1.81844592766077,0.471096590659597,3.86002778138282,0.000113374134751347,0.00103401637649032
"NSMCE3",894.468069278509,-0.949231186364319,0.282127213422779,-3.36455024968421,0.000766685218629112,0.00485256494414536
"NT5C3A",162118.084157396,-1.76078666449442,0.256346318529109,-6.86878077515467,6.47529241050725e-12,5.61347771958303e-10
"NT5C3AP1",1033.28725813612,-1.60299279402209,0.330888303746629,-4.84451331724783,1.26922405340226e-06,2.2660095679532e-05
"NT5DC2",44.2745240872445,2.67870078301604,0.864676851553772,3.09792123867151,0.0019488321468906,0.0102359334935684
"NTPCR",35.1315102152416,2.91124965782224,0.888361766920761,3.27709922491735,0.00104879505209563,0.00627709437229336
"NUCB1",4100.13948835291,0.648996818928157,0.161765691813296,4.01195588293967,6.02177552636108e-05,0.000604983397863444
"NUDC",358.930515372013,0.860001349929773,0.338531878164928,2.54038513179781,0.0110730460418828,0.0405899059137718
"NUDT14",45.2941445143726,5.66592636836888,0.881695096645016,6.42617429758722,1.30855356032936e-10,7.9162783372731e-09
"NUDT16L1",122.163551980726,1.31830837083582,0.355657200698841,3.70668263779123,0.000209991815976811,0.00169464604659214
"NUMB",1124.46392257696,-0.660172985193658,0.228217253032723,-2.89273916156987,0.0038189830696969,0.0175102664302515
"NUP107",88.1926929227532,-1.52126824232374,0.456146670291866,-3.33504186570156,0.000852865580127337,0.00530454634858785
"NUP43",81.0339555849939,1.70789346211696,0.610835292186542,2.79599670150589,0.00517399284915654,0.0224384248935314
"NUP62CL",58.1864670735636,-2.25245931893769,0.504116860256445,-4.46812930992203,7.89066045674378e-06,0.00010736660805948
"NUTM2A-AS1",3205.51574938522,-0.862546849226239,0.300035902514814,-2.87481212080495,0.00404267977668569,0.0183679490583951
"NXT2",1754.98903817083,-1.85081132615868,0.348687541513436,-5.30793649272773,1.10873256093887e-07,2.7102709607369e-06
"OARD1",381.622745415551,1.10856266567229,0.254791262734022,4.35086609241197,1.35600849123333e-05,0.0001712113423841
"OAS2",46.355339561536,-3.26677598062324,1.03828293417636,-3.14632541197904,0.00165335938462277,0.00894665319516916
"OASL",33.032487571258,-2.56528775249065,0.869266239629363,-2.95109557410677,0.00316648919814227,0.0150775807854917
"OAZ1",149175.021689388,0.75164797998354,0.184665439056738,4.07032297880384,4.69480039501092e-05,0.000491027071164761
"OBSL1",44.2830232850485,1.46243258133161,0.558473595386656,2.61862439587516,0.00882850960205523,0.0339648383970348
"OCEL1",63.5844257375341,1.74441032601593,0.479243998161252,3.63992106882679,0.000272721627542663,0.00211057960235177
"ODF2L",160.266871552492,-2.02627870699422,0.379898826502523,-5.33373247200794,9.62142462791736e-08,2.42235208671129e-06
"ODF3",118.236536711274,-1.07992479536239,0.432536226574549,-2.4967268150342,0.0125345479520414,0.0449420062417381
"OFD1",586.627044096959,-1.91483991515451,0.358328894229775,-5.34380549821538,9.10152295567519e-08,2.30526224500821e-06
"OGFOD1",297.255598027318,1.06197282600713,0.376790282684488,2.81847190548804,0.00482528335719184,0.0212431516544275
"OGFRL1",650.723961406158,-1.12003968174435,0.330664195918514,-3.38724208901155,0.000705990611067216,0.00453880172131379
"OPA1",13386.4943590476,-0.9855273585971,0.212716422497212,-4.63305722721064,3.60304886737411e-06,5.49873646565316e-05
"OPTN",490.740463100159,1.14430304931246,0.296489338623442,3.85950825289469,0.000113615420318075,0.00103509433310368
"OR2B6",2004.74659622302,-1.22424574947993,0.343099463320671,-3.56819488328874,0.00035944911524605,0.00263752845558816
"OR2L1P",26.1666224623283,-3.96921422957366,0.803272888649325,-4.94130237141173,7.76024502458834e-07,1.46642472835423e-05
"OR2R1P",62.5932101210316,-3.60307852446283,0.923630009372934,-3.90099768078022,9.5797068777008e-05,0.000892090311567952
"OR2W3",1180.65626780604,-1.55141703960961,0.458947637927088,-3.38037917923892,0.000723858920973875,0.00463236656504514
"OR6R1P",76.4393714914541,-3.9735280508663,0.785160014549873,-5.06078758117134,4.17528177901756e-07,8.46022758548402e-06
"OR7E109P",58.6287727599215,-2.36482304802422,0.692513209818041,-3.4148417885712,0.000638190689717067,0.00418693255222359
"OR7E36P",54.0657958113104,-3.12287512504284,0.509856149868584,-6.12501217421377,9.06766730688416e-10,4.16666745265513e-08
"OR7E94P",601.897977747611,-1.30089795753203,0.253028024621178,-5.14131966006403,2.72815435993933e-07,5.88232051608458e-06
"ORAI2",9179.36472066756,0.692724672935653,0.205988614279096,3.3629270013782,0.000771207540531473,0.00487600316415726
"ORC4",407.743808683137,-0.601482822240468,0.234944254615603,-2.56010866588147,0.01046394384935,0.0389169853291395
"ORC5",57.3798053381585,1.82778348746838,0.708038276436809,2.58147553359215,0.00983789644551842,0.0370308286528041
"ORMDL3",2522.76503332201,0.795619424085603,0.245441727509271,3.24158174797539,0.00118868336553473,0.00690711888257984
"OSBPL8",1667.66119940267,-0.662293374384074,0.21234524689588,-3.11894607515665,0.00181499175375255,0.00964135543733745
"OSER1",730.400894837891,0.85998160766462,0.240669727835208,3.57328532923538,0.00035253026505347,0.00259354943030151
"OSGIN2",445.768035395973,-0.736718250894274,0.281290091178513,-2.61906933090912,0.00881700257923324,0.033963433206034
"OST4",340724.015271207,0.593997395275945,0.208982352596805,2.84233279937259,0.00447847151879205,0.01999971694186
"OSTF1",3636.93102629474,-0.658153942288068,0.235928708542288,-2.78963058948843,0.00527682111804401,0.0227552762982729
"OTUD5",1883.55889443322,0.804850113542362,0.259510303317717,3.1014187230824,0.00192595736013823,0.0101347781235309
"OTUD6B-AS1",1738.99904374254,-1.42736249433416,0.283066693229524,-5.04249538527228,4.59499840699832e-07,9.22179990559639e-06
"OVCH1-AS1",243.560168555641,-1.04962154771402,0.427348595902153,-2.45612494759277,0.0140444316599676,0.0492492184439814
"OXR1",524.448307998081,-0.929220314176927,0.269652874044445,-3.44598705824945,0.000568977607478714,0.0037972481756258
"P2RX1",9120.43059301547,0.773524032249196,0.180502609685815,4.28538974364747,1.82419101839004e-05,0.000218824854117572
"P2RY1",1297.54641080425,-1.47156001534333,0.285966672277725,-5.14591439492703,2.66220813202248e-07,5.76971860365388e-06
"P2RY10",411.765117427711,-3.51341124021614,0.322584722960321,-10.8914371640851,1.26626061400861e-27,1.18310950035538e-24
"P2RY12",4188.17239897362,-1.61406834349344,0.192111861931865,-8.40171099932334,4.40019670775868e-17,1.02781261432063e-14
"P3H1",150.284541995837,1.33851899392793,0.38177580303163,3.50603412604711,0.000454836899805509,0.0031766806399207
"P3H2",48.6821143933594,3.30657535182872,1.03115183222221,3.2066813523502,0.00134275639406376,0.00758819792854984
"P4HB",3652.05431741372,1.45589638823413,0.169452144036769,8.59178499339742,8.56285104518564e-18,2.18197013451412e-15
"PACS2",368.830272321761,2.00473037046515,0.34107702187435,5.87764710577211,4.16138862761523e-09,1.53478583200072e-07
"PADI2",45.8312109981706,-2.53098360010912,0.928708415837002,-2.7252726011189,0.00642484166614161,0.0262647027567257
"PAIP2",39313.553690875,-1.11234914897986,0.249679617193707,-4.45510595331005,8.38517732976125e-06,0.000112637310169269
"PANK2",1168.93574887118,-0.481899583737848,0.183442180401445,-2.62698351427822,0.00861455074989465,0.0332597599889183
"PANK4",25.813175974423,-2.02683103243164,0.780450580252771,-2.59700112180734,0.00940416169595715,0.0357502693043868
"PANX1",2820.95847374275,-0.754297742733955,0.199371687824319,-3.78337441471942,0.000154716405870981,0.00132216489529378
"PAOX",69.6262321028948,-1.36725765474865,0.357265077320791,-3.82701176673079,0.000129708316675991,0.00115054560646456
"PAPPA",34.0542776177893,-3.03850163786705,1.2250382581505,-2.48033203669446,0.0131260088768264,0.0465331402382938
"PARD3B",187.442232029913,-2.03547001489339,0.684046371332925,-2.97563162410627,0.00292385846784368,0.0141873778742629
"PARVB",4021.19611680032,0.976030648560681,0.27559541300094,3.54153444693709,0.000397806912249316,0.00284928416183635
"PATL1",37.4571693313609,1.26892882708908,0.499323378411899,2.54129664652378,0.0110442170837137,0.0405384584215689
"PBX1",3301.38757300446,-1.08080337416964,0.254763250464605,-4.24238335866182,2.21158491388369e-05,0.000256513345391006
"PCF11",293.909107431013,-1.06468820581163,0.223746811164188,-4.75845085912909,1.95084371371639e-06,3.26645282376513e-05
"PCGF5",17823.1699883045,-0.70849511324814,0.209473023475106,-3.38227377203222,0.00071888461901998,0.00460622275314548
"PCGF6",60.4954200381478,-4.03870467677276,0.736380089629557,-5.48453812596219,4.1455107625573e-08,1.169785234978e-06
"PCMTD1",7810.74561181502,-1.12840730459176,0.235912298990922,-4.78316437683982,1.72556900124963e-06,2.97342412530905e-05
